Tiempo_ms,Periodo_ms,Frecuencia_Hz
1278474.000,72.892,13.719
1278546.892,31.432,31.815
1278578.324,25.388,39.389
1278603.712,22.744,43.968
1278626.456,20.644,48.440
1278647.100,19.392,51.568
1278666.492,19.000,52.632
1278685.492,19.036,52.532
1278704.528,19.088,52.389
1278723.616,19.100,52.356
1278761.816,19.140,52.247
1278780.956,19.184,52.127
1278800.140,19.228,52.007
1278819.368,19.888,50.282
1278839.256,19.888,50.282
1278859.144,23.316,42.889
1278882.460,23.316,42.889
