Tiempo_ms,Periodo_ms,Frecuencia_Hz
189173,42.032,23.791
190073,36.608,27.316
191273,34.252,29.195
192174,31.792,31.454
193074,29.908,33.436
194874,27.580,36.258
195474,27.716,36.080
196373,27.976,35.745
197273,28.276,35.366
198173,28.540,35.039
199073,28.640,34.916
199673,28.800,34.722
